Numero de participantes:  507
Darci_de_Matos 0
Daniela_do_Waguinho 0
Flávia_Arruda 0
Marília_Arraes 0
Olival_Marques 44
Hercílio_Coelho_Diniz 55
Ossesio_Silva 0
Professor_Joziel 0
Delegado_Antônio_Furtado 0
Henrique_Fontana 0
Elmar_Nascimento 27
Aluisio_Mendes 60
Da_Vitória 0
Vilson_da_Fetaemg 0
Leur_Lomanto_Júnior 47
Jesus_Sérgio 0
Nivaldo_Albuquerque 0
Túlio_Gadêlha 52
Professora_Dorinha_Seabra_Rezende 0
Enrico_Misasi 0
Paulo_Foletto 38
Marcelo_Nilo 0
Leda_Sadala 0
Josimar_Maranhãozinho 36
Tabata_Amaral 58
Wilson_Santiago 49
Loester_Trutis 0
Márcio_Marinho 58
Carlos_Gomes 52
José_Airton_Félix_Cirilo 45
Bohn_Gass 60
André_Abdon 0
Josivaldo_JP 46
Marreca_Filho 41
Maria_do_Rosário 46
Raul_Henry 0
Professora_Marcivania 0
Célio_Studart 43
Alexandre_Padilha 0
Cezinha_de_Madureira 53
Júlio_Delgado 0
Damião_Feliciano 47
Rodrigo_de_Castro 54
Luis_Tibé 18
Severino_Pessoa 0
Professora_Rosa_Neide 0
Joenia_Wapichana 0
Fred_Costa 39
Marcelo_Calero 2
Arlindo_Chinaglia 62
Odair_Cunha 56
Carlos_Chiodini 42
Beto_Pereira 47
Alessandro_Molon 0
Marcon 55
Flávio_Nogueira 80
Aliel_Machado 46
Doutor_Luizinho 0
Benedita_da_Silva 62
Otto_Alencar_Filho 56
Rubens_Bueno 0
Valmir_Assunção 56
Laercio_Oliveira 0
Weliton_Prado 55
Natália_Bonavides 56
Igor_Timo 55
Luciano_Ducci 54
Francisco_Jr. 0
Danilo_Cabral 0
Hugo_Leal 6
Alexandre_Frota 0
Gustavo_Fruet 0
Glauber_Braga 58
José_Ricardo 0
Rogério_Correia 59
Paulo_Bengtson 0
Jorge_Solla 56
Rosangela_Gomes 0
Silvio_Costa_Filho 54
Luizianne_Lins 58
Ottaci_Nascimento 0
Antonio_Brito 27
Zeca_Dirceu 45
Ruy_Carneiro 53
Aroldo_Martins 0
Fabio_Reis 49
Jones_Moura 17
Elcione_Barbalho 50
Afonso_Florence 0
Sandro_Alex 5
Denis_Bezerra 0
Ivan_Valente 57
Vander_Loubet 57
Ricardo_da_Karol 0
Gervásio_Maia 75
Marcelo_Ramos 0
Léo_Moraes 0
Lafayette_de_Andrada 59
Bilac_Pinto 0
Leônidas_Cristino 61
Eduardo_da_Fonte 46
Bosco_Saraiva 0
Nilto_Tatto 53
Rubens_Otoni 61
Leo_de_Brito 0
Tereza_Nelma 0
Eduardo_Bismarck 68
Flaviano_Melo 0
Márcio_Macêdo 0
Jorge_Braz 56
Felipe_Carreras 52
Elias_Vaz 0
Marx_Beltrão 48
Misael_Varella 42
Edilázio_Júnior 0
Juarez_Costa 58
Vicentinho 55
Rejane_Dias 0
Toninho_Wandscheer 34
Julian_Lemos 0
Haroldo_Cathedral 0
Vivi_Reis 0
Paulo_Teixeira 0
Celina_Leão 0
Alex_Manente 34
Euclydes_Pettersen 26
Pastor_Sargento_Isidório 64
Chico_D`Angelo 0
Roberto_Alves 0
Paulão 57
Newton_Cardoso_Jr 41
Alice_Portugal 61
Arthur_Lira 37
Julio_Cesar_Ribeiro 9
Merlong_Solano 65
Hélio_Costa 0
Nereu_Crispim 0
Frei_Anastacio_Ribeiro 0
Átila_Lins 41
Beto_Faro 0
Mauro_Benevides_Filho 64
Marcos_Pereira 56
Paulo_Ramos 0
Expedito_Netto 0
Dr._Zacharias_Calil 54
Rui_Falcão 82
Angela_Amin 0
Sebastião_Oliveira 0
Robério_Monteiro 0
Maria_Rosas 64
Dulce_Miranda 0
André_de_Paula 0
André_Figueiredo 62
Hugo_Motta 36
Afonso_Motta 69
Camilo_Capiberibe 0
Domingos_Neto 37
Amaro_Neto 62
Célio_Moura 0
Carlos_Henrique_Gaguim 58
Carlos_Veras 76
Pedro_Augusto_Palareti 0
Christino_Aureo 0
Enio_Verri 0
Efraim_Filho 0
Paulinho_da_Força 0
Marcelo_Freixo 0
Bosco_Costa 0
Gutemberg_Reis 58
Hélio_Leite 0
Aline_Gurgel 0
Charles_Fernandes 61
José_Guimarães 66
Fábio_Henrique 0
Átila_Lira 81
Wolney_Queiroz 0
Talíria_Petrone 38
Vicentinho_Júnior 43
Idilvan_Alencar 62
Eli_Corrêa_Filho 0
Walter_Alves 0
Gilberto_Abramo 61
Alencar_Santana 75
Christiane_de_Souza_Yared 0
Rodrigo_Agostinho 0
Bira_do_Pindaré 0
Cacá_Leão 0
Pedro_Paulo 45
Adriano_do_Baldy 53
Gil_Cutrim 0
Renildo_Calheiros 59
Rodrigo_Maia 0
Áurea_Carolina 0
Sidney_Leite 39
Pedro_Uczai 60
Erika_Kokay 63
Sâmia_Bomfim 79
Margarete_Coelho 0
Jandira_Feghali 53
Rubens_Pereira_Júnior 76
Paula_Belmonte 0
Pastor_Eurico 59
Eli_Borges 51
Capitão_Derrite 0
Professor_Alcides 52
Ricardo_Guidi 55
Samuel_Moreira 0
Tereza_Cristina 0
Pedro_Westphalen 56
Kim_Kataguiri 59
Celso_Maldaner 0
Felipe_Rigoni 0
João_Roma 0
Gelson_Azevedo 0
Marlon_Santos 0
Major_Vitor_Hugo 0
Geovania_de_Sá 59
Márcio_Labre 0
Gurgel 0
Iracema_Portella 0
Alceu_Moreira 47
Diego_Garcia 70
Coronel_Tadeu 0
Onyx_Lorenzoni 0
Daniel_Trzeciak 58
Dr._Frederico 50
Vanderlei_Macris 0
Gilson_Marques 89
Giacobo 51
Coronel_Chrisóstomo 62
Vinicius_Poit 0
Danrlei_de_Deus_Hinterholz 0
João_Maia 52
Luiz_Carlos_Motta 55
Danilo_Forte 43
Eros_Biondini 46
Daniel_Coelho 0
Clarissa_Garotinho 0
Delegado_Éder_Mauro 69
Joaquim_Passarinho 62
Aécio_Neves 40
Emidinho_Madeira 41
Lucas_Redecker 82
Chris_Tonietto 42
Rosana_Valle 51
Paulo_Eduardo_Martins 0
Leandre 0
Afonso_Hamm 43
Glaustin_da_Fokus 38
Alexis_Fonteyne 0
Alan_Rick 0
Guiga_Peixoto 0
Luiz_Philippe_de_Orleans_e_Bragança 54
Pr._Marco_Feliciano 82
Zé_Vitor 31
Major_Fabiana 0
Eduardo_Cury 0
Stefano_Aguiar 49
Magda_Mofatto 63
Dr._Jaziel 40
Sargento_Fahur 64
Luiz_Nishimori 53
Felipe_Francischini 69
Caroline_de_Toni 82
Rodrigo_Coelho 0
Rogério_Peninha_Mendonça 0
Daniel_Silveira 0
Altineu_Côrtes 13
Capitão_Augusto 70
Giovani_Cherini 54
Bibo_Nunes 62
Aline_Sleutjes 0
Helio_Lopes 49
Fabio_Schiochet 49
Jerônimo_Goergen 0
Marcelo_Moraes 50
Carlos_Sampaio 62
Dra._Soraya_Manato 0
Nelson_Barbudo 0
Soraya_Santos 48
Patricia_Ferraz 0
General_Girão 60
Lucas_Gonzalez 0
Mara_Rocha 0
Adriana_Ventura 63
General_Peternelli 0
Joice_Hasselmann 0
Franco_Cartafina 0
Eduardo_Barbosa 0
Genecias_Noronha 0
Jaqueline_Cassol 0
Miguel_Lombardi 53
Carlos_Jordy 76
Sóstenes_Cavalcante 35
Bia_Kicis 60
José_Medeiros 59
Felício_Laterça 0
Daniel_Freitas 58
Osmar_Terra 46
Nicoletti 69
Policial_Katia_Sastre 0
Paulo_Freire_Costa 57
Junio_Amaral 47
Carla_Dickson 0
Covatti_Filho 67
Silvia_Cristina 49
Capitão_Alberto_Neto 72
Jefferson_Campos 51
David_Soares 39
Filipe_Barros 48
Eduardo_Bolsonaro 58
Marcelo_Álvaro_Antônio 37
Carla_Zambelli 22
Marcel_van_Hattem 64
Luiz_Lima 61
Domingos_Sávio 54
Evair_Vieira_de_Melo 63
Paulo_Ganime 0
André_Ferreira 38
Tiago_Mitraud 0
Sanderson 59
Mauro_Lopes 0
José_Priante 43
Bruna_Furlan 0
Rossoni 0
Gilberto_Nascimento 10
Charlles_Evangelista 0
Abílio_Santana 0
Roberto_de_Lucena 0
Celso_Russomanno 39
Marcio_Alvino 63
Coronel_Armando 0
Renata_Abreu 49
Junior_Lourenço 40
Ney_Leprevost 0
Alexandre_Leite 39
Vermelho 44
Lincoln_Portela 57
Tiririca 42
Ricardo_Izar 0
